Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,,
TIME,CH1,CH2
5.0660e-03,0.04,1.88
5.0680e-03,0.12,2
5.0700e-03,0.04,1.92
5.0720e-03,0,1.96
5.0740e-03,0.12,1.92
5.0760e-03,0.04,1.92
5.0780e-03,0,1.92
5.0800e-03,0.08,1.84
5.0820e-03,0.04,1.92
5.0840e-03,-0.04,1.84
5.0860e-03,0.12,1.92
5.0880e-03,0.08,1.88
5.0900e-03,0.12,1.88
5.0920e-03,0.12,1.88
5.0940e-03,0.12,1.88
5.0960e-03,0.04,1.84
5.0980e-03,0.04,1.8
5.1000e-03,0.08,1.84
5.1020e-03,0.08,1.8
5.1040e-03,0.12,1.8
5.1060e-03,0,1.76
5.1080e-03,0.08,1.72
5.1100e-03,0.04,1.72
5.1120e-03,0.12,1.76
5.1140e-03,0.04,1.72
5.1160e-03,0.04,1.72
5.1180e-03,0.08,1.68
5.1200e-03,0.08,1.8
5.1220e-03,0.08,1.68
5.1240e-03,0.08,1.72
5.1260e-03,0.12,1.72
5.1280e-03,0.04,1.68
5.1300e-03,0.12,1.68
5.1320e-03,0.08,1.68
5.1340e-03,0.04,1.76
5.1360e-03,0,1.64
5.1380e-03,0.08,1.56
5.1400e-03,0.04,1.6
5.1420e-03,0.12,1.64
5.1440e-03,-0.08,1.56
5.1460e-03,0.08,1.64
5.1480e-03,0.08,1.6
5.1500e-03,0.08,1.6
5.1520e-03,-0.04,1.56
5.1540e-03,0.08,1.6
5.1560e-03,0.12,1.56
5.1580e-03,0.04,1.56
5.1600e-03,0.08,1.56
5.1620e-03,0.08,1.52
5.1640e-03,0.08,1.56
5.1660e-03,0.04,1.52
5.1680e-03,0.04,1.48
5.1700e-03,0.04,1.52
5.1720e-03,0.08,1.48
5.1740e-03,0.08,1.56
5.1760e-03,0.04,1.52
5.1780e-03,0.04,1.44
5.1800e-03,0.12,1.52
5.1820e-03,0.12,1.52
5.1840e-03,0.08,1.48
5.1860e-03,0.08,1.48
5.1880e-03,0.08,1.44
5.1900e-03,0.08,1.44
5.1920e-03,0.04,1.48
5.1940e-03,0,1.4
5.1960e-03,0.12,1.36
5.1980e-03,0.16,1.4
5.2000e-03,0,1.36
5.2020e-03,0.04,1.44
5.2040e-03,-0.04,1.44
5.2060e-03,-0.04,1.44
5.2080e-03,0.08,1.4
5.2100e-03,0.08,1.36
5.2120e-03,0.04,1.36
5.2140e-03,0,1.44
5.2160e-03,0,1.36
5.2180e-03,0.08,1.4
5.2200e-03,0.08,1.36
5.2220e-03,0.04,1.36
5.2240e-03,0.04,1.32
5.2260e-03,0.08,1.36
5.2280e-03,0.08,1.32
5.2300e-03,0,1.28
5.2320e-03,0.12,1.28
5.2340e-03,0.04,1.28
5.2360e-03,0,1.32
5.2380e-03,0.16,1.32
5.2400e-03,0.12,1.32
5.2420e-03,0.08,1.28
5.2440e-03,0.08,1.28
5.2460e-03,0.12,1.28
5.2480e-03,0,1.24
5.2500e-03,0.08,1.2
5.2520e-03,0.08,1.24
5.2540e-03,0.08,1.2
5.2560e-03,0.08,1.28
5.2580e-03,0.08,1.24
5.2600e-03,0.08,1.24
5.2620e-03,0.04,1.24
5.2640e-03,0.04,1.16
5.2660e-03,0.12,1.2
5.2680e-03,0.12,1.16
5.2700e-03,0.08,1.16
5.2720e-03,0.04,1.2
5.2740e-03,0,1.12
5.2760e-03,0.08,1.2
5.2780e-03,0.08,1.16
5.2800e-03,-0.04,1.12
5.2820e-03,0,1.16
5.2840e-03,0.08,1.12
5.2860e-03,0.12,1.16
5.2880e-03,0.04,1.08
5.2900e-03,0.04,1.16
5.2920e-03,0.12,1.08
5.2940e-03,0,1.16
5.2960e-03,0.04,1.2
5.2980e-03,0,1.08
5.3000e-03,0.04,1.12
5.3020e-03,0.12,1.16
5.3040e-03,0.08,1.12
5.3060e-03,0.08,1.04
5.3080e-03,0.08,1.04
5.3100e-03,0.12,1.08
5.3120e-03,0.08,1.04
5.3140e-03,0.08,1.04
5.3160e-03,0.08,1.08
5.3180e-03,0.04,1.08
5.3200e-03,0.08,1.04
5.3220e-03,0.08,1
5.3240e-03,0,1.04
5.3260e-03,0.04,1.04
5.3280e-03,0.08,1.04
5.3300e-03,0.08,1.04
5.3320e-03,0.08,1.04
5.3340e-03,0.04,1
5.3360e-03,0.08,1.04
5.3380e-03,0.04,1.04
5.3400e-03,0.08,1.04
5.3420e-03,0.04,1.12
5.3440e-03,0.04,1
5.3460e-03,0.08,0.96
5.3480e-03,0.04,0.96
5.3500e-03,0.08,0.96
5.3520e-03,0.08,1
5.3540e-03,0.08,1
5.3560e-03,0.04,0.96
5.3580e-03,0.04,1.04
5.3600e-03,0,1
5.3620e-03,0,0.96
5.3640e-03,0.12,0.92
5.3660e-03,0.08,1
5.3680e-03,0.04,0.96
5.3700e-03,0.04,0.92
5.3720e-03,0.08,1
5.3740e-03,0.12,0.96
5.3760e-03,0.08,0.92
5.3780e-03,0.04,0.92
5.3800e-03,0,0.88
5.3820e-03,0.08,0.92
5.3840e-03,0.12,0.92
5.3860e-03,0.08,0.92
5.3880e-03,0.04,0.92
5.3900e-03,0.04,0.92
5.3920e-03,0.08,0.84
5.3940e-03,0,0.92
5.3960e-03,0.08,0.96
5.3980e-03,0.04,0.96
5.4000e-03,0,0.8
5.4020e-03,0.04,0.84
5.4040e-03,0.08,0.92
5.4060e-03,0.08,0.84
5.4080e-03,0,0.84
5.4100e-03,0.04,0.8
5.4120e-03,0.08,0.92
5.4140e-03,0.08,0.84
5.4160e-03,0,0.84
5.4180e-03,0.08,0.84
5.4200e-03,0,0.84
5.4220e-03,0.08,0.84
5.4240e-03,0.08,0.8
5.4260e-03,0.04,0.88
5.4280e-03,0.12,0.76
5.4300e-03,0.12,0.76
5.4320e-03,0,0.76
5.4340e-03,0.12,0.76
5.4360e-03,0.12,0.8
5.4380e-03,0.08,0.84
5.4400e-03,0.08,0.76
5.4420e-03,0.08,0.72
5.4440e-03,0.04,0.88
5.4460e-03,0.12,0.72
5.4480e-03,0.12,0.84
5.4500e-03,0,0.8
5.4520e-03,0.04,0.76
5.4540e-03,0.04,0.76
5.4560e-03,0.08,0.8
5.4580e-03,0.12,0.72
5.4600e-03,0.12,0.8
5.4620e-03,0,0.76
5.4640e-03,0.04,0.76
5.4660e-03,0.04,0.76
5.4680e-03,0,0.76
5.4700e-03,0.12,0.64
5.4720e-03,0.12,0.76
5.4740e-03,0,0.76
5.4760e-03,0.04,0.76
5.4780e-03,0.08,0.76
5.4800e-03,-0.08,0.84
5.4820e-03,0.08,0.68
5.4840e-03,0.08,0.72
5.4860e-03,0,0.76
5.4880e-03,0.08,0.72
5.4900e-03,0.12,0.8
5.4920e-03,0.08,0.68
5.4940e-03,0,0.72
5.4960e-03,0.08,0.68
5.4980e-03,0.08,0.68
5.5000e-03,0.08,0.64
5.5020e-03,0,0.68
5.5040e-03,0.16,0.68
5.5060e-03,0.04,0.64
5.5080e-03,0.12,0.72
5.5100e-03,0.08,0.72
5.5120e-03,0,0.68
5.5140e-03,0.04,0.68
5.5160e-03,0.04,0.64
5.5180e-03,0.08,0.64
5.5200e-03,0,0.68
5.5220e-03,0.08,0.6
5.5240e-03,0.04,0.64
5.5260e-03,0.12,0.76
5.5280e-03,0.08,0.64
5.5300e-03,0.08,0.64
5.5320e-03,0.04,0.6
5.5340e-03,0.08,0.64
5.5360e-03,0,0.64
5.5380e-03,0.04,0.72
5.5400e-03,0.16,0.6
5.5420e-03,0.08,0.64
5.5440e-03,0.12,0.64
5.5460e-03,0.04,0.6
5.5480e-03,0.12,0.6
5.5500e-03,0.04,0.64
5.5520e-03,0.08,0.56
5.5540e-03,0.04,0.64
5.5560e-03,0.04,0.6
5.5580e-03,0.08,0.6
5.5600e-03,0.08,0.56
5.5620e-03,0.04,0.6
5.5640e-03,0.08,0.64
5.5660e-03,0.04,0.6
5.5680e-03,0.08,0.56
5.5700e-03,0.04,0.64
5.5720e-03,0.08,0.56
5.5740e-03,0.08,0.52
5.5760e-03,0,0.6
5.5780e-03,0.08,0.68
5.5800e-03,0,0.56
5.5820e-03,0.12,0.64
5.5840e-03,0.12,0.56
5.5860e-03,0.16,0.6
5.5880e-03,0.04,0.6
5.5900e-03,0.08,0.52
5.5920e-03,0.12,0.64
5.5940e-03,0.08,0.6
5.5960e-03,0.04,0.56
5.5980e-03,0,0.52
5.6000e-03,0,0.6
5.6020e-03,0.04,0.6
5.6040e-03,0.08,0.52
5.6060e-03,0.04,0.52
5.6080e-03,0.08,0.56
5.6100e-03,0.04,0.6
5.6120e-03,0.12,0.52
5.6140e-03,0.04,0.56
5.6160e-03,0.08,0.48
5.6180e-03,0.08,0.52
5.6200e-03,0.04,0.6
5.6220e-03,0.12,0.48
5.6240e-03,0.08,0.56
5.6260e-03,0,0.52
5.6280e-03,0.12,0.44
5.6300e-03,0,0.48
5.6320e-03,0.04,0.52
5.6340e-03,0.12,0.6
5.6360e-03,0,0.48
5.6380e-03,0.04,0.48
5.6400e-03,0.08,0.52
5.6420e-03,0.04,0.48
5.6440e-03,0.04,0.48
5.6460e-03,0.08,0.52
5.6480e-03,0.04,0.48
5.6500e-03,0.04,0.56
5.6520e-03,0.08,0.48
5.6540e-03,0.08,0.48
5.6560e-03,0.04,0.48
5.6580e-03,0.08,0.56
5.6600e-03,0.04,0.44
5.6620e-03,0.08,0.36
5.6640e-03,-0.04,0.44
5.6660e-03,0.08,0.48
5.6680e-03,0.08,0.52
5.6700e-03,0.04,0.48
5.6720e-03,0.08,0.48
5.6740e-03,0.08,0.48
5.6760e-03,0.04,0.52
5.6780e-03,0.08,0.44
5.6800e-03,0,0.4
5.6820e-03,0.08,0.48
5.6840e-03,0.08,0.48
5.6860e-03,0.04,0.44
5.6880e-03,0.16,0.52
5.6900e-03,0,0.48
5.6920e-03,0.12,0.48
5.6940e-03,0.08,0.48
5.6960e-03,0.12,0.44
5.6980e-03,0.04,0.48
5.7000e-03,0.08,0.48
5.7020e-03,0.08,0.44
5.7040e-03,0.04,0.48
5.7060e-03,0.08,0.44
5.7080e-03,0.12,0.4
5.7100e-03,0.04,0.48
5.7120e-03,0.04,0.36
5.7140e-03,0.08,0.44
5.7160e-03,0,0.44
5.7180e-03,0.12,0.44
5.7200e-03,0.12,0.44
5.7220e-03,0.08,0.4
5.7240e-03,0.12,0.36
5.7260e-03,0.04,0.36
5.7280e-03,0.16,0.48
5.7300e-03,0.08,0.4
5.7320e-03,0,0.44
5.7340e-03,0.04,0.4
5.7360e-03,0.08,0.44
5.7380e-03,0.04,0.36
5.7400e-03,0.04,0.32
5.7420e-03,0.04,0.4
5.7440e-03,0.08,0.4
5.7460e-03,0.04,0.36
5.7480e-03,0.12,0.4
5.7500e-03,0.04,0.36
5.7520e-03,0.08,0.4
5.7540e-03,0.08,0.4
5.7560e-03,0.04,0.36
5.7580e-03,0.08,0.36
5.7600e-03,0.04,0.48
5.7620e-03,0.08,0.44
5.7640e-03,0,0.36
5.7660e-03,0.08,0.36
5.7680e-03,0,0.36
5.7700e-03,0.08,0.36
5.7720e-03,0.12,0.36
5.7740e-03,0.08,0.36
5.7760e-03,0.12,0.36
5.7780e-03,0.04,0.4
5.7800e-03,0.12,0.36
5.7820e-03,0.04,0.48
5.7840e-03,0,0.36
5.7860e-03,0,0.32
5.7880e-03,0.04,0.36
5.7900e-03,0.04,0.36
5.7920e-03,0,0.36
5.7940e-03,0.08,0.36
5.7960e-03,0.08,0.44
5.7980e-03,0.04,0.44
5.8000e-03,0.12,0.32
5.8020e-03,0,0.36
5.8040e-03,0.04,0.36
5.8060e-03,0,0.36
5.8080e-03,0.12,0.36
5.8100e-03,0,0.32
5.8120e-03,0.04,0.36
5.8140e-03,0.08,0.36
5.8160e-03,0.08,0.4
5.8180e-03,0.08,0.4
5.8200e-03,0,0.36
5.8220e-03,0.04,0.36
5.8240e-03,0,0.36
5.8260e-03,0.04,0.36
5.8280e-03,0.04,0.36
5.8300e-03,0.12,0.36
5.8320e-03,0.12,0.32
5.8340e-03,0.08,0.32
5.8360e-03,0,0.28
5.8380e-03,0.08,0.28
5.8400e-03,0.04,0.36
5.8420e-03,0.04,0.36
5.8440e-03,0.04,0.36
5.8460e-03,0,0.32
5.8480e-03,0.08,0.36
5.8500e-03,0.04,0.28
5.8520e-03,0.04,0.28
5.8540e-03,-0.04,0.32
5.8560e-03,0.04,0.28
5.8580e-03,0.12,0.36
5.8600e-03,0.08,0.24
5.8620e-03,0.04,0.36
5.8640e-03,0.08,0.36
5.8660e-03,0,0.4
5.8680e-03,0,0.32
5.8700e-03,0.04,0.28
5.8720e-03,0.08,0.28
5.8740e-03,0.12,0.28
5.8760e-03,0,0.28
5.8780e-03,0.04,0.24
5.8800e-03,0.08,0.28
5.8820e-03,0.08,0.36
5.8840e-03,0.12,0.28
5.8860e-03,0,0.36
5.8880e-03,0.04,0.28
5.8900e-03,0.04,0.36
5.8920e-03,0,0.28
5.8940e-03,0.08,0.28
5.8960e-03,0.04,0.32
5.8980e-03,0.04,0.28
5.9000e-03,0.04,0.32
5.9020e-03,0.12,0.32
5.9040e-03,0,0.32
5.9060e-03,0.12,0.28
5.9080e-03,0.12,0.28
5.9100e-03,0.08,0.28
5.9120e-03,0.08,0.36
5.9140e-03,0.04,0.28
5.9160e-03,0.08,0.28
5.9180e-03,0,0.32
5.9200e-03,0.04,0.28
5.9220e-03,0.04,0.24
5.9240e-03,0.12,0.36
5.9260e-03,0.08,0.24
5.9280e-03,0,0.24
5.9300e-03,0.08,0.28
5.9320e-03,0.12,0.24
5.9340e-03,0,0.24
5.9360e-03,0.08,0.32
5.9380e-03,0.08,0.24
5.9400e-03,0.04,0.28
5.9420e-03,0.04,0.24
5.9440e-03,0,0.28
5.9460e-03,0.04,0.28
5.9480e-03,0.12,0.28
5.9500e-03,0,0.2
5.9520e-03,0,0.32
5.9540e-03,0.08,0.28
5.9560e-03,0.04,0.24
5.9580e-03,0.08,0.24
5.9600e-03,0,0.24
5.9620e-03,0.12,0.24
5.9640e-03,0.04,0.28
5.9660e-03,0,0.24
5.9680e-03,0.12,0.32
5.9700e-03,0.16,0.24
5.9720e-03,-0.04,0.24
5.9740e-03,0.04,0.24
5.9760e-03,0.08,0.24
5.9780e-03,0,0.28
5.9800e-03,0.12,0.24
5.9820e-03,0.08,0.2
5.9840e-03,0.12,0.24
5.9860e-03,0.04,0.28
5.9880e-03,0.08,0.24
5.9900e-03,0.04,0.28
5.9920e-03,0.08,0.28
5.9940e-03,0.08,0.28
5.9960e-03,0.08,0.24
5.9980e-03,0.08,0.24
6.0000e-03,0.04,0.32
6.0020e-03,0.08,0.24
6.0040e-03,0.08,0.28
6.0060e-03,0.04,0.24
6.0080e-03,0.12,0.24
6.0100e-03,0.12,0.28
6.0120e-03,0.08,0.24
6.0140e-03,0,0.24
6.0160e-03,0,0.2
6.0180e-03,0.04,0.2
6.0200e-03,0.08,0.24
6.0220e-03,0.04,0.24
6.0240e-03,0.04,0.28
6.0260e-03,0,0.16
6.0280e-03,0.08,0.2
6.0300e-03,0.12,0.24
6.0320e-03,0,0.28
6.0340e-03,0.08,0.28
6.0360e-03,0.08,0.24
6.0380e-03,0.12,0.24
6.0400e-03,0.08,0.2
6.0420e-03,0.12,0.28
6.0440e-03,0.12,0.24
6.0460e-03,0.04,0.24
6.0480e-03,0.04,0.24
6.0500e-03,0,0.28
6.0520e-03,0.08,0.2
6.0540e-03,0.12,0.24
6.0560e-03,0.04,0.24
6.0580e-03,0.04,0.24
6.0600e-03,0.08,0.24
6.0620e-03,0.08,0.24
6.0640e-03,0.04,0.2
6.0660e-03,0.08,0.2
6.0680e-03,0.08,0.12
6.0700e-03,0.08,0.2
6.0720e-03,0.12,0.28
6.0740e-03,0.08,0.24
6.0760e-03,0.16,0.24
6.0780e-03,-0.04,0.16
6.0800e-03,0.08,0.16
6.0820e-03,0,0.2
6.0840e-03,0.04,0.2
6.0860e-03,0.04,0.16
6.0880e-03,0.16,0.2
6.0900e-03,0.04,0.2
6.0920e-03,0.04,0.2
6.0940e-03,0.04,0.12
6.0960e-03,0.08,0.2
6.0980e-03,0.08,0.2
6.1000e-03,0.12,0.12
6.1020e-03,0.04,0.28
6.1040e-03,0.04,0.16
6.1060e-03,0.12,0.16
6.1080e-03,0.08,0.2
6.1100e-03,0.08,0.2
6.1120e-03,0.12,0.16
6.1140e-03,0.12,0.2
6.1160e-03,0.08,0.24
6.1180e-03,0.12,0.12
6.1200e-03,0,0.12
6.1220e-03,0.12,0.16
6.1240e-03,0.08,0.16
6.1260e-03,0,0.16
6.1280e-03,0,0.2
6.1300e-03,0.08,0.2
6.1320e-03,0.12,0.16
6.1340e-03,0,0.24
6.1360e-03,0.08,0.16
6.1380e-03,0,0.16
6.1400e-03,0.08,0.08
6.1420e-03,0.04,0.12
6.1440e-03,0.08,0.16
6.1460e-03,0,0.2
6.1480e-03,0.08,0.2
6.1500e-03,0.04,0.08
6.1520e-03,0.04,0.16
6.1540e-03,0.12,0.2
6.1560e-03,0.08,0.2
6.1580e-03,0.08,0.16
6.1600e-03,0.08,0.16
6.1620e-03,0.12,0.12
6.1640e-03,0.08,0.2
6.1660e-03,0,0.16
6.1680e-03,0.08,0.12
6.1700e-03,0,0.24
6.1720e-03,0.04,0.12
6.1740e-03,0.04,0.12
6.1760e-03,0,0.08
6.1780e-03,0,0.16
6.1800e-03,0.08,0.24
6.1820e-03,0.08,0.16
6.1840e-03,0.04,0.2
6.1860e-03,0.04,0.16
6.1880e-03,0.08,0.24
6.1900e-03,0.08,0.2
6.1920e-03,0.12,0.16
6.1940e-03,0.08,0.16
6.1960e-03,0,0.16
6.1980e-03,0.04,0.16
6.2000e-03,0.12,0.16
6.2020e-03,0.04,0.12
6.2040e-03,0.04,0.16
6.2060e-03,-0.04,0.08
6.2080e-03,0.04,0.16
6.2100e-03,0.08,0.08
6.2120e-03,0.08,0.16
6.2140e-03,0.04,0.24
6.2160e-03,0.04,0.2
6.2180e-03,0.04,0.2
6.2200e-03,0.08,0.08
6.2220e-03,0.04,0.16
6.2240e-03,0.08,0.16
6.2260e-03,-0.04,0.2
6.2280e-03,0.08,0.12
6.2300e-03,0.08,0.12
6.2320e-03,0,0.12
6.2340e-03,0.08,0.2
6.2360e-03,0.08,0.16
6.2380e-03,0.04,0.12
6.2400e-03,0.12,0.16
6.2420e-03,0.04,0.2
6.2440e-03,0.08,0.12
6.2460e-03,0.04,0.16
6.2480e-03,0,0.12
6.2500e-03,0.08,0.08
6.2520e-03,0.04,0.12
6.2540e-03,0.08,0.08
6.2560e-03,0.12,0.16
6.2580e-03,0.04,0.16
6.2600e-03,0.04,0.16
6.2620e-03,0.04,0.08
6.2640e-03,0.04,0.16
6.2660e-03,0.08,0.2
6.2680e-03,0,0.12
6.2700e-03,0.04,0.16
6.2720e-03,0.12,0.2
6.2740e-03,-0.04,0.12
6.2760e-03,0.08,0.12
6.2780e-03,0.08,0.16
6.2800e-03,0.04,0.16
6.2820e-03,0,0.12
6.2840e-03,0,0.16
6.2860e-03,0.08,0.12
6.2880e-03,0.04,0.08
6.2900e-03,0.12,0.2
6.2920e-03,0.12,0.12
6.2940e-03,0.08,0.16
6.2960e-03,0.04,0.12
6.2980e-03,0.12,0.08
6.3000e-03,0.12,0.16
6.3020e-03,0.08,0.16
6.3040e-03,0.12,0.2
6.3060e-03,0,0.08
6.3080e-03,0.08,0.16
6.3100e-03,0.08,0.08
6.3120e-03,0.04,0.12
6.3140e-03,0.04,0.12
6.3160e-03,0.12,0.04
6.3180e-03,0.04,0.08
6.3200e-03,0.08,0.12
6.3220e-03,0,0.12
6.3240e-03,0,0.16
6.3260e-03,0.04,0.08
6.3280e-03,0.04,0.12
6.3300e-03,0.08,0.16
6.3320e-03,0.04,0.12
6.3340e-03,0,0.12
6.3360e-03,0.08,0.12
6.3380e-03,0.04,0.04
6.3400e-03,0.12,0.12
6.3420e-03,0.12,0.16
6.3440e-03,0,0.16
6.3460e-03,0.04,0.16
6.3480e-03,0.04,0.08
6.3500e-03,0.16,0.12
6.3520e-03,0,0.12
6.3540e-03,0.04,0.12
6.3560e-03,0,0.08
6.3580e-03,0,0.16
6.3600e-03,0.08,0.16
6.3620e-03,0.12,0.12
6.3640e-03,0,0.12
6.3660e-03,0.04,0.04
6.3680e-03,0.04,0.12
6.3700e-03,0.08,0.12
6.3720e-03,0.08,0.12
6.3740e-03,0.08,0.12
6.3760e-03,0.12,0.04
6.3780e-03,0.08,0.12
6.3800e-03,0.12,0.12
6.3820e-03,0.04,0.16
6.3840e-03,0,0.12
6.3860e-03,0.08,0.04
6.3880e-03,0.04,0.04
6.3900e-03,0.04,0.04
6.3920e-03,0.08,0.16
6.3940e-03,0,0.08
6.3960e-03,0.08,0.12
6.3980e-03,-0.04,0
6.4000e-03,0.16,0.04
6.4020e-03,0.08,0.04
6.4040e-03,0,0.12
6.4060e-03,0,0.12
6.4080e-03,0.04,0
6.4100e-03,0.08,0.12
6.4120e-03,0.08,0.04
6.4140e-03,0.08,0.04
6.4160e-03,0.08,0.12
6.4180e-03,0.12,0.08
6.4200e-03,0.04,0.04
6.4220e-03,0.04,0.2
6.4240e-03,0.04,0.08
6.4260e-03,0.08,0.12
6.4280e-03,0.12,0.12
6.4300e-03,0.08,0.08
6.4320e-03,0.04,0
6.4340e-03,0.08,0.12
6.4360e-03,0,0.08
6.4380e-03,0.12,0.04
6.4400e-03,0.08,0.12
6.4420e-03,0.04,0.08
6.4440e-03,0.04,0.08
6.4460e-03,0.12,0.08
6.4480e-03,0,0.04
6.4500e-03,0.08,0.12
6.4520e-03,0.04,0.04
6.4540e-03,0.04,0.12
6.4560e-03,0.12,0.12
6.4580e-03,0.08,0.08
6.4600e-03,0.08,0.12
6.4620e-03,0.04,0.12
6.4640e-03,0,0.08
6.4660e-03,0,0.04
6.4680e-03,0.08,0.16
6.4700e-03,0.04,0.12
6.4720e-03,0,0.04
6.4740e-03,0.12,0.08
6.4760e-03,0.04,0.12
6.4780e-03,0.08,0.04
6.4800e-03,0.08,0.12
6.4820e-03,0.12,0.08
6.4840e-03,0.04,0.16
6.4860e-03,0.08,0.04
6.4880e-03,0,0.08
6.4900e-03,0.04,0.04
6.4920e-03,0.08,0.08
6.4940e-03,0.12,0.08
6.4960e-03,0.08,0.08
6.4980e-03,0.12,0.08
6.5000e-03,0.12,0.08
6.5020e-03,0.12,0.08
6.5040e-03,0.12,0.04
6.5060e-03,0.04,0.08
6.5080e-03,0.12,0.12
6.5100e-03,0.12,0.08
6.5120e-03,0,0.08
6.5140e-03,0.12,0.12
6.5160e-03,0.16,0.08
6.5180e-03,0,0.08
6.5200e-03,0.04,0.08
6.5220e-03,0.04,0.08
6.5240e-03,0.08,0.16
6.5260e-03,0.08,0.08
6.5280e-03,0,0.16
6.5300e-03,0.08,0
6.5320e-03,0.04,0
6.5340e-03,0.08,0.04
6.5360e-03,0.08,0.08
6.5380e-03,0.04,0.08
6.5400e-03,0.08,0.08
6.5420e-03,0.08,0.08
6.5440e-03,0.12,0
6.5460e-03,0.04,0.08
6.5480e-03,0.04,0.04
6.5500e-03,0.08,0.04
6.5520e-03,0.08,0.04
6.5540e-03,0.08,0
6.5560e-03,0.12,0.16
6.5580e-03,0.04,0.04
6.5600e-03,0.04,0.16
6.5620e-03,0.12,0.12
6.5640e-03,0.08,-0.04
6.5660e-03,0.08,0.08
6.5680e-03,0.08,0.08
6.5700e-03,0.08,0.08
6.5720e-03,0.04,0.12
6.5740e-03,0.08,0.04
6.5760e-03,0.08,0.08
6.5780e-03,0,0.04
6.5800e-03,0,0.08
6.5820e-03,0,0.12
6.5840e-03,0.04,0.04
6.5860e-03,0.04,0.08
6.5880e-03,0.04,0
6.5900e-03,0.08,0.04
6.5920e-03,0.08,0.08
6.5940e-03,0.04,0.12
6.5960e-03,0.12,0
6.5980e-03,0,0.04
6.6000e-03,0,0.12
6.6020e-03,0.08,0.04
6.6040e-03,0.12,0.08
6.6060e-03,0.04,0.08
6.6080e-03,0.12,0.08
6.6100e-03,0.12,0.12
6.6120e-03,0.08,0.12
6.6140e-03,0.04,0
6.6160e-03,0.12,0.04
6.6180e-03,0.08,0.04
6.6200e-03,0.04,0.08
6.6220e-03,0.08,0.12
6.6240e-03,0.08,0
6.6260e-03,0.08,0.12
6.6280e-03,0,0.04
6.6300e-03,0.04,0.04
6.6320e-03,0.08,-0.04
6.6340e-03,0.08,0.04
6.6360e-03,0.08,0.04
6.6380e-03,0.12,0
6.6400e-03,0.08,0.08
6.6420e-03,0.12,0.04
6.6440e-03,0.08,0.04
6.6460e-03,0.08,0.04
6.6480e-03,0.04,0.12
6.6500e-03,0.12,0.04
6.6520e-03,0.08,0.08
6.6540e-03,0,0.04
6.6560e-03,0.08,0.08
6.6580e-03,0.04,0.08
6.6600e-03,0.04,0.08
6.6620e-03,0.08,0.12
6.6640e-03,0,0
6.6660e-03,0,0.08
6.6680e-03,0.12,0.08
6.6700e-03,0,0.08
6.6720e-03,0,0
6.6740e-03,0.08,0
6.6760e-03,0,0.08
6.6780e-03,0.04,0
6.6800e-03,0.08,0
6.6820e-03,0.04,0.08
6.6840e-03,0.04,0
6.6860e-03,0.04,0.04
6.6880e-03,0.04,0.04
6.6900e-03,0.08,0.04
6.6920e-03,0.08,0.04
6.6940e-03,0.08,-0.04
6.6960e-03,0.08,0.04
6.6980e-03,0.04,0.04
6.7000e-03,0.12,0.08
6.7020e-03,0.04,0
6.7040e-03,0.04,0.08
6.7060e-03,0.16,0.12
6.7080e-03,0.08,-0.04
6.7100e-03,0.08,0.08
6.7120e-03,0.08,0
6.7140e-03,0.08,0.12
6.7160e-03,0.04,0.04
6.7180e-03,0.04,0.04
6.7200e-03,0,0.12
6.7220e-03,0.04,0.04
6.7240e-03,0.04,0
6.7260e-03,0.08,0
6.7280e-03,0.04,0.08
6.7300e-03,0,0.12
6.7320e-03,0,0.08
6.7340e-03,0.08,0.04
6.7360e-03,0.12,0
6.7380e-03,0,0.04
6.7400e-03,0,0.04
6.7420e-03,0.04,0.04
6.7440e-03,0.12,0.04
6.7460e-03,0.12,0.04
6.7480e-03,0.08,0.08
6.7500e-03,0,0
6.7520e-03,0.08,0.04
6.7540e-03,0,0.08
6.7560e-03,0.04,0.08
6.7580e-03,0.08,0
6.7600e-03,0.16,0.04
6.7620e-03,0.04,0.08
6.7640e-03,0.12,0.04
6.7660e-03,0.08,0.04
6.7680e-03,0.04,0.08
6.7700e-03,0.04,0.04
6.7720e-03,0.04,0
6.7740e-03,0.12,0.04
6.7760e-03,0.12,0.16
6.7780e-03,0,0.08
6.7800e-03,0.08,0.08
6.7820e-03,0.08,0.04
6.7840e-03,0.08,0.08
6.7860e-03,0.08,0.12
6.7880e-03,0.08,0
6.7900e-03,0.12,0.12
6.7920e-03,0.08,0.04
6.7940e-03,0.08,0.04
6.7960e-03,0.08,0.04
6.7980e-03,0.12,0.04
6.8000e-03,0.04,0.08
6.8020e-03,0,0.04
6.8040e-03,0.04,0
6.8060e-03,0.12,0.04
6.8080e-03,0.12,0.08
6.8100e-03,0,0.04
6.8120e-03,0,0.08
6.8140e-03,0.12,0.04
6.8160e-03,0.12,0.08
6.8180e-03,0.04,0.08
6.8200e-03,0.04,0.08
6.8220e-03,0.08,0
6.8240e-03,0.04,0
6.8260e-03,0.12,0.12
6.8280e-03,0.12,0.12
6.8300e-03,0.04,0.08
6.8320e-03,0.04,0.04
6.8340e-03,0.16,0
6.8360e-03,0,0
