# Tue Sep  5 16:08:18 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
2.283110000000000070e+02,3.255490000000000000e+05,2.489859999999999829e+01
2.304149999999999920e+02,4.650380000000000000e+05,2.811390000000000100e+01
2.323779999999999859e+02,3.363620000000000000e+05,-1.330349999999999966e+02
2.345579999999999927e+02,2.461190000000000000e+05,9.481789999999999452e+01
2.369670000000000130e+02,9.817930000000000000e+05,3.272019999999999840e+01
2.390440000000000111e+02,3.711550000000000000e+05,3.026589999999999847e+01
2.413520000000000039e+02,6.329820000000000000e+05,6.012250000000000227e+01
2.433089999999999975e+02,5.478050000000000000e+05,7.187879999999999825e+00
2.456999999999999886e+02,4.857890000000000000e+05,-1.453640000000000043e+02
2.481390000000000100e+02,2.890760000000000000e+05,9.979860000000000397e+00
2.504170000000000016e+02,4.049150000000000000e+05,5.282150000000000034e+01
2.525250000000000057e+02,4.182490000000000000e+05,1.001440000000000055e+02
2.548849999999999909e+02,2.963790000000000000e+05,-1.526649999999999920e+02
2.575110000000000241e+02,2.381170000000000000e+05,1.183430000000000071e+01
2.597400000000000091e+02,2.678800000000000000e+05,9.141039999999999566e+01
2.622379999999999995e+02,4.494010000000000000e+05,6.579149999999999920e+01
2.645500000000000114e+02,1.028600000000000000e+06,-5.370199999999999818e+01
2.671419999999999959e+02,2.176010000000000000e+06,-1.040340000000000060e+02
2.695419999999999732e+02,8.946740000000000000e+05,-4.267949999999999733e+01
2.722320000000000277e+02,7.580160000000000000e+05,5.008729999999999905e+00
2.747250000000000227e+02,2.984130000000000000e+05,1.445459999999999923e+01
2.770079999999999814e+02,1.303390000000000000e+06,6.109309999999999974e+01
2.798509999999999991e+02,8.114440000000000000e+05,-1.298880000000000052e+02
2.822200000000000273e+02,3.793400000000000000e+05,-1.520730000000000075e+02
2.848999999999999773e+02,2.478850000000000000e+05,-3.535549999999999926e+01
2.873559999999999945e+02,1.714230000000000000e+05,1.250349999999999966e+02
2.901349999999999909e+02,7.531610000000000000e+05,-9.927450000000000330e+01
2.929689999999999941e+02,1.055380000000000000e+06,-1.426800000000000068e+02
2.955659999999999741e+02,3.635270000000000000e+05,-4.299369999999999692e+01
2.985070000000000050e+02,4.266780000000000000e+05,1.446649999999999920e+02
3.012049999999999841e+02,3.876840000000000000e+05,-1.532150000000000034e+02
3.039510000000000218e+02,9.872120000000000000e+05,7.977769999999999584e+01
3.064350000000000023e+02,2.928560000000000000e+05,2.971219999999999928e+01
3.092780000000000200e+02,3.022190000000000000e+05,5.131219999999999715e+01
3.125000000000000000e+02,4.729650000000000000e+05,-1.271970000000000027e+02
3.151259999999999764e+02,9.580040000000000000e+05,7.303719999999999857e+01
3.184710000000000036e+02,4.593100000000000000e+05,5.144530000000000314e+01
3.211990000000000123e+02,3.845710000000000000e+05,-5.688340000000000174e+01
3.239739999999999895e+02,4.531720000000000000e+05,1.678319999999999936e+02
3.267970000000000255e+02,4.542930000000000000e+05,8.519010000000000105e+01
3.300330000000000155e+02,3.554640000000000000e+05,-1.449610000000000127e+02
3.329630000000000223e+02,3.663650000000000000e+05,-1.467700000000000102e+02
3.359460000000000264e+02,6.350060000000000000e+05,-1.448420000000000130e+02
3.397509999999999764e+02,3.625390000000000000e+05,1.299610000000000127e+02
3.428570000000000277e+02,4.723100000000000000e+05,-1.461539999999999964e+02
3.456220000000000141e+02,1.015880000000000000e+06,-1.059120000000000061e+02
3.488369999999999891e+02,3.522980000000000000e+05,-2.899830000000000041e+01
3.525260000000000105e+02,2.531780000000000000e+05,-4.727450000000000330e+01
3.554499999999999886e+02,6.654970000000000000e+05,8.834730000000000416e+01
3.588519999999999754e+02,5.187580000000000000e+05,-1.752750000000000057e+02
3.623190000000000168e+02,3.491000000000000000e+05,1.343710000000000093e+02
3.654080000000000155e+02,5.379910000000000000e+05,-8.804590000000000316e+01
3.685500000000000114e+02,8.179810000000000000e+05,3.165149999999999864e+01
3.722080000000000268e+02,1.250360000000000000e+06,-3.611839999999999939e+00
3.754689999999999941e+02,5.753040000000000000e+05,-9.865219999999999345e+01
3.792669999999999959e+02,1.276580000000000000e+06,1.022399999999999949e+02
3.826530000000000200e+02,5.613160000000000000e+05,1.172420000000000044e+02
3.861000000000000227e+02,4.301100000000000000e+05,-1.731459999999999866e+02
3.896100000000000136e+02,3.290630000000000000e+05,-3.892329999999999757e+01
3.937010000000000218e+02,5.464960000000000000e+05,1.311850000000000023e+02
3.968249999999999886e+02,3.177350000000000000e+05,6.775089999999999613e+00
4.005339999999999918e+02,5.751850000000000000e+05,-8.922660000000000480e+01
4.048580000000000041e+02,4.911980000000000000e+05,5.286780000000000257e+01
4.081630000000000109e+02,8.536570000000000000e+05,1.091380000000000052e+02
4.120880000000000223e+02,3.373100000000000000e+05,-4.584640000000000271e+00
4.155120000000000005e+02,6.837280000000000000e+05,1.631390000000000100e+02
4.195799999999999841e+02,8.874920000000000000e+05,1.754920000000000035e+00
4.231309999999999718e+02,8.552580000000000000e+05,3.134850000000000136e+01
4.273500000000000227e+02,1.471710000000000000e+06,1.571620000000000061e+02
4.310339999999999918e+02,6.431260000000000000e+05,-5.609830000000000183e+01
4.360470000000000255e+02,3.958820000000000000e+05,1.602170000000000130e+02
4.398829999999999814e+02,5.667340000000000000e+05,8.615470000000000539e+01
4.431309999999999718e+02,8.948670000000000000e+05,1.767090000000000032e+02
4.477610000000000241e+02,7.656210000000000000e+05,-1.295620000000000083e+01
4.518070000000000164e+02,5.066320000000000000e+05,2.617770000000000152e+01
4.559270000000000209e+02,5.484670000000000000e+05,-1.214129999999999967e+02
4.608290000000000077e+02,2.604210000000000000e+06,1.056490000000000009e+02
4.643960000000000150e+02,3.707320000000000000e+05,-1.175739999999999981e+02
4.687500000000000000e+02,9.941110000000000000e+05,1.231050000000000040e+02
4.731859999999999786e+02,2.968170000000000000e+05,-9.032630000000000337e+01
4.777069999999999936e+02,5.105790000000000000e+05,-6.879959999999999809e+01
4.823149999999999977e+02,3.438780000000000000e+05,-5.946659999999999613e+00
4.870129999999999768e+02,1.121340000000000000e+06,5.602240000000000109e+00
4.909979999999999905e+02,9.447510000000000000e+05,9.732189999999999941e+01
4.950489999999999782e+02,1.209750000000000000e+06,-8.944719999999999516e+01
5.000000000000000000e+02,4.007660000000000000e+05,-6.296739999999999782e+01
5.050509999999999877e+02,4.690660000000000000e+05,-8.674020000000000152e+01
5.102040000000000077e+02,5.506170000000000000e+05,-5.948769999999999669e+01
5.145800000000000409e+02,7.597660000000000000e+05,-5.331750000000000433e+00
5.190309999999999491e+02,7.386870000000000000e+05,1.660780000000000030e+02
5.235599999999999454e+02,4.922310000000000000e+05,8.415579999999999927e+01
5.281689999999999827e+02,4.033540000000000000e+05,-6.222480000000000189e+01
5.338079999999999927e+02,2.348240000000000000e+05,-6.950849999999999795e+01
5.376340000000000146e+02,2.999130000000000000e+05,1.366370000000000005e+02
5.434779999999999518e+02,4.123750000000000000e+05,-1.171880000000000024e+02
5.484460000000000264e+02,6.805380000000000000e+05,3.072190000000000154e+01
5.545289999999999964e+02,4.456770000000000000e+05,4.307090000000000174e+01
5.586589999999999918e+02,5.777340000000000000e+05,-2.375379999999999825e+01
5.649719999999999800e+02,6.660850000000000000e+05,-8.320120000000000005e+01
5.692599999999999909e+02,5.410320000000000000e+05,-5.137360000000000326e+01
5.747129999999999654e+02,1.325850000000000000e+06,2.113139999999999930e+01
5.802709999999999582e+02,4.645980000000000000e+05,-1.214360000000000070e+02
5.847949999999999591e+02,5.517410000000000000e+06,-6.259839999999999804e+01
5.905510000000000446e+02,1.193530000000000000e+06,1.482119999999999891e+02
5.952380000000000564e+02,4.083140000000000000e+05,-1.308259999999999934e+02
6.012019999999999982e+02,3.958580000000000000e+05,-5.283200000000000074e+01
6.072870000000000346e+02,8.682800000000000000e+05,1.103029999999999973e+02
6.134969999999999573e+02,3.519300000000000000e+06,-8.719589999999999463e+01
6.198350000000000364e+02,6.322140000000000000e+05,-1.200289999999999964e+02
6.250000000000000000e+02,1.275960000000000000e+06,-1.048470000000000013e+01
6.302519999999999527e+02,6.090890000000000000e+05,1.182870000000000061e+02
