# Frecuencia [Hz], Z [Ohm], Fase []
1.875000000000000000e+03,2.737460000000000000e+05,-5.489750000000000085e+01
1.923079999999999927e+03,2.687050000000000000e+05,-5.562140000000000128e+01
1.948049999999999955e+03,2.663660000000000000e+05,-5.589439999999999742e+01
1.973680000000000064e+03,2.646020000000000000e+05,-5.620009999999999906e+01
2.013420000000000073e+03,2.615310000000000000e+05,-5.712429999999999808e+01
2.054789999999999964e+03,2.599070000000000000e+05,-5.851590000000000202e+01
2.097900000000000091e+03,2.545160000000000000e+05,-5.803280000000000172e+01
2.142860000000000127e+03,2.507420000000000000e+05,-5.853670000000000329e+01
2.173909999999999854e+03,2.479540000000000000e+05,-5.874779999999999802e+01
2.205880000000000109e+03,2.437050000000000000e+05,-5.886919999999999931e+01
2.272730000000000018e+03,2.398530000000000000e+05,-6.022169999999999845e+01
2.307690000000000055e+03,2.354670000000000000e+05,-5.995920000000000272e+01
2.343750000000000000e+03,2.302500000000000000e+05,-5.896999999999999886e+01
2.380949999999999818e+03,2.275420000000000000e+05,-5.956969999999999743e+01
2.419349999999999909e+03,2.262650000000000000e+05,-6.062189999999999657e+01
2.500000000000000000e+03,2.229810000000000000e+05,-6.152250000000000085e+01
2.542369999999999891e+03,2.192770000000000000e+05,-6.193730000000000047e+01
2.564099999999999909e+03,2.171230000000000000e+05,-6.197390000000000043e+01
2.631579999999999927e+03,2.123820000000000000e+05,-6.291729999999999734e+01
2.678570000000000164e+03,2.104820000000000000e+05,-6.395470000000000255e+01
2.702699999999999818e+03,2.082130000000000000e+05,-6.325450000000000017e+01
2.752289999999999964e+03,2.046840000000000000e+05,-6.344449999999999790e+01
2.830190000000000055e+03,2.003740000000000000e+05,-6.421609999999999729e+01
2.857139999999999873e+03,1.989200000000000000e+05,-6.443149999999999977e+01
2.912619999999999891e+03,1.960960000000000000e+05,-6.510529999999999973e+01
3.000000000000000000e+03,1.909700000000000000e+05,-6.540430000000000632e+01
3.030300000000000182e+03,1.891120000000000000e+05,-6.588679999999999382e+01
3.092780000000000200e+03,1.861800000000000000e+05,-6.608029999999999404e+01
3.157889999999999873e+03,1.840090000000000000e+05,-6.666249999999999432e+01
3.260869999999999891e+03,1.782680000000000000e+05,-6.719840000000000657e+01
3.296699999999999818e+03,1.763950000000000000e+05,-6.745310000000000628e+01
3.409090000000000146e+03,1.720260000000000000e+05,-6.817510000000000048e+01
3.488369999999999891e+03,1.678940000000000000e+05,-6.799169999999999447e+01
3.529409999999999854e+03,1.668430000000000000e+05,-6.838540000000000418e+01
3.658539999999999964e+03,1.613170000000000000e+05,-6.925790000000000646e+01
3.703699999999999818e+03,1.598480000000000000e+05,-6.963609999999999900e+01
3.846150000000000091e+03,1.544070000000000000e+05,-7.020600000000000307e+01
3.896099999999999909e+03,1.527810000000000000e+05,-7.014790000000000703e+01
4.000000000000000000e+03,1.492980000000000000e+05,-7.063039999999999452e+01
4.166670000000000073e+03,1.440800000000000000e+05,-7.126090000000000657e+01
4.225350000000000364e+03,1.423840000000000000e+05,-7.112730000000000530e+01
4.411760000000000218e+03,1.365000000000000000e+05,-7.155599999999999739e+01
4.477609999999999673e+03,1.348590000000000000e+05,-7.135580000000000211e+01
4.615380000000000109e+03,1.312340000000000000e+05,-7.251109999999999900e+01
4.761899999999999636e+03,1.273510000000000000e+05,-7.281419999999999959e+01
4.918029999999999745e+03,1.242910000000000000e+05,-7.376649999999999352e+01
5.172409999999999854e+03,1.181500000000000000e+05,-7.395359999999999445e+01
5.357140000000000327e+03,1.143340000000000000e+05,-7.428029999999999688e+01
5.555560000000000400e+03,1.104440000000000000e+05,-7.487409999999999854e+01
5.769229999999999563e+03,1.071130000000000000e+05,-7.563070000000000448e+01
5.882350000000000364e+03,1.048600000000000000e+05,-7.589910000000000423e+01
6.250000000000000000e+03,9.920619999999999709e+04,-7.696850000000000591e+01
6.521739999999999782e+03,9.547610000000000582e+04,-7.729479999999999507e+01
6.818180000000000291e+03,9.143519999999999709e+04,-7.772759999999999536e+01
6.976739999999999782e+03,8.952510000000000582e+04,-7.809900000000000375e+01
7.317069999999999709e+03,8.541150000000000000e+04,-7.837949999999999307e+01
7.894739999999999782e+03,7.948250000000000000e+04,-7.927649999999999864e+01
8.333329999999999927e+03,7.554789999999999418e+04,-7.969429999999999836e+01
8.823530000000000655e+03,7.152760000000000582e+04,-8.002540000000000475e+01
9.375000000000000000e+03,6.746560000000000582e+04,-8.039010000000000389e+01
1.000000000000000000e+04,6.333350000000000000e+04,-8.083540000000000703e+01
1.034479999999999927e+04,6.134119999999999709e+04,-8.117130000000000223e+01
1.111110000000000036e+04,5.716050000000000000e+04,-8.157710000000000150e+01
1.200000000000000000e+04,5.306090000000000146e+04,-8.191219999999999857e+01
1.363639999999999964e+04,4.685280000000000291e+04,-8.262919999999999732e+01
1.428570000000000073e+04,4.477259999999999854e+04,-8.295499999999999829e+01
1.666670000000000073e+04,3.849280000000000291e+04,-8.344769999999999754e+01
