Model,DPO3034
Firmware Version,2.16

Point Format,Y,
-7.1600e-04,0.12,0
-7.1200e-04,0.04,-0.02
-7.0800e-04,0.12,-0.04
-7.0400e-04,0,-0.02
-7.0000e-04,0,-0.02
-6.9600e-04,0,-0.02
-6.9200e-04,0.08,0.02
-6.8800e-04,0.12,-0.02
-6.8400e-04,0.08,0.04
-6.8000e-04,0.08,-0.02
-6.7600e-04,0.12,0
-6.7200e-04,0.12,-0.02
-6.6800e-04,0,-0.04
-6.6400e-04,0.08,-0.02
-6.6000e-04,0.08,0.02
-6.5600e-04,0.08,0
-6.5200e-04,-0.04,0
-6.4800e-04,0.04,0
-6.4400e-04,0.04,0
-6.4000e-04,0.04,-0.04
-6.3600e-04,0.04,-0.02
-6.3200e-04,0.04,-0.02
-6.2800e-04,0,0.02
-6.2400e-04,0.08,0
-6.2000e-04,0.08,0
-6.1600e-04,0.04,-0.02
-6.1200e-04,0,-0.02
-6.0800e-04,0.08,0
-6.0400e-04,0,-0.04
-6.0000e-04,0.12,-0.02
-5.9600e-04,0.04,-0.02
-5.9200e-04,0,-0.06
-5.8800e-04,0.04,-0.04
-5.8400e-04,0.04,0
-5.8000e-04,0.12,0.06
-5.7600e-04,0.12,-0.02
-5.7200e-04,0.08,-0.02
-5.6800e-04,0.04,0
-5.6400e-04,0.12,-0.02
-5.6000e-04,0.04,-0.02
-5.5600e-04,0.08,0.02
-5.5200e-04,0.08,-0.02
-5.4800e-04,0.04,-0.02
-5.4400e-04,-0.04,-0.02
-5.4000e-04,0.08,0.02
-5.3600e-04,0,0
-5.3200e-04,0.08,0.02
-5.2800e-04,0.08,0
-5.2400e-04,0.08,0
-5.2000e-04,0.08,0
-5.1600e-04,0.08,0
-5.1200e-04,0.12,-0.02
-5.0800e-04,0.04,0
-5.0400e-04,0,0
-5.0000e-04,0.12,0.02
-4.9600e-04,0.04,0.02
-4.9200e-04,0.08,0
-4.8800e-04,0.04,0
-4.8400e-04,0.04,0.02
-4.8000e-04,0.16,0.02
-4.7600e-04,0.16,0
-4.7200e-04,0.08,0
-4.6800e-04,0.12,-0.02
-4.6400e-04,-0.04,0.04
-4.6000e-04,0,0.02
-4.5600e-04,0.12,0
-4.5200e-04,0.04,0.02
-4.4800e-04,0,-0.04
-4.4400e-04,0.12,-0.02
-4.4000e-04,0.12,0.02
-4.3600e-04,0.04,0.02
-4.3200e-04,0.04,0
-4.2800e-04,0.04,-0.02
-4.2400e-04,0.08,-0.02
-4.2000e-04,0.08,0
-4.1600e-04,0.08,0.02
-4.1200e-04,0.08,-0.02
-4.0800e-04,0.08,0.02
-4.0400e-04,0.12,0
-4.0000e-04,0.04,0.02
-3.9600e-04,0.2,0
-3.9200e-04,0.08,-0.02
-3.8800e-04,0,0
-3.8400e-04,0.2,-0.04
-3.8000e-04,0.08,0.02
-3.7600e-04,0.08,0.02
-3.7200e-04,0.04,0
-3.6800e-04,0.08,0
-3.6400e-04,0.08,0.02
-3.6000e-04,0.04,0
-3.5600e-04,0.08,0
-3.5200e-04,0.12,0
-3.4800e-04,0.08,0.02
-3.4400e-04,0,0
-3.4000e-04,-0.04,0.02
-3.3600e-04,0,-0.02
-3.3200e-04,0,-0.02
-3.2800e-04,0.08,0.02
-3.2400e-04,0.08,0.02
-3.2000e-04,0.08,0
-3.1600e-04,0.04,-0.02
-3.1200e-04,0.08,0
-3.0800e-04,0,-0.02
-3.0400e-04,0.08,0.02
-3.0000e-04,0.04,-0.04
-2.9600e-04,0.12,0
-2.9200e-04,0.08,0
-2.8800e-04,0.08,-0.02
-2.8400e-04,0.12,0.02
-2.8000e-04,0.08,0
-2.7600e-04,0.04,-0.02
-2.7200e-04,0.04,-0.02
-2.6800e-04,0.08,0
-2.6400e-04,0,0
-2.6000e-04,0.04,-0.02
-2.5600e-04,0.08,0
-2.5200e-04,0.08,0
-2.4800e-04,0.04,0
-2.4400e-04,0.04,0.04
-2.4000e-04,0.04,0.02
-2.3600e-04,0.08,-0.02
-2.3200e-04,0.12,0.02
-2.2800e-04,0.04,0
-2.2400e-04,0.04,0
-2.2000e-04,0.12,-0.02
-2.1600e-04,0.04,0
-2.1200e-04,0.08,0
-2.0800e-04,0.04,-0.02
-2.0400e-04,0.08,0
-2.0000e-04,0.08,0.02
-1.9600e-04,0.04,0
-1.9200e-04,0.08,-0.02
-1.8800e-04,0.04,0.02
-1.8400e-04,0.04,0.02
-1.8000e-04,0,0
-1.7600e-04,0.12,-0.02
-1.7200e-04,0.08,0
-1.6800e-04,0.04,-0.02
-1.6400e-04,0.04,0
-1.6000e-04,0.04,0.02
-1.5600e-04,0.08,0
-1.5200e-04,0.08,-0.04
-1.4800e-04,0.12,0.02
-1.4400e-04,0.04,0.06
-1.4000e-04,0.04,0.02
-1.3600e-04,0.08,0
-1.3200e-04,0.08,0.02
-1.2800e-04,0.04,-0.02
-1.2400e-04,0,0.06
-1.2000e-04,0.08,0.04
-1.1600e-04,0.04,0.02
-1.1200e-04,0.08,-0.02
-1.0800e-04,0.12,0.02
-1.0400e-04,0.04,0
-1.0000e-04,0,0.02
-9.6000e-05,0.04,0
-9.2000e-05,0,-0.02
-8.8000e-05,0,0.02
-8.4000e-05,0.12,0
-8.0000e-05,0.08,-0.02
-7.6000e-05,0.08,0
-7.2000e-05,0,0
-6.8000e-05,0.08,-0.02
-6.4000e-05,0.08,-0.04
-6.0000e-05,0,0.02
-5.6000e-05,0.08,0
-5.2000e-05,0,-0.02
-4.8000e-05,0.08,0
-4.4000e-05,0.08,0.02
-4.0000e-05,0.04,-0.02
-3.6000e-05,0.08,-0.02
-3.2000e-05,0.04,-0.02
-2.8000e-05,0.04,0
-2.4000e-05,0.12,-0.02
-2.0000e-05,0,0.02
-1.6000e-05,0.08,0
-1.2000e-05,0,-0.02
-8.0000e-06,0.08,-0.02
-4.0000e-06,0.08,0.02
5.2328e-17,5.04,0.08
4.0000e-06,4.96,0.08
8.0000e-06,4.96,0.12
1.2000e-05,5.04,0.14
1.6000e-05,5,0.18
2.0000e-05,5,0.18
2.4000e-05,5,0.22
2.8000e-05,5.04,0.22
3.2000e-05,5,0.24
3.6000e-05,5,0.26
4.0000e-05,5,0.3
4.4000e-05,5.04,0.3
4.8000e-05,5,0.34
5.2000e-05,5.04,0.36
5.6000e-05,5.04,0.4
6.0000e-05,5,0.4
6.4000e-05,5,0.44
6.8000e-05,5,0.44
7.2000e-05,5.04,0.44
7.6000e-05,5.04,0.46
8.0000e-05,5,0.48
8.4000e-05,5.04,0.5
8.8000e-05,5,0.54
9.2000e-05,5.04,0.58
9.6000e-05,5.04,0.56
1.0000e-04,4.96,0.6
1.0400e-04,5.12,0.64
1.0800e-04,5.12,0.6
1.1200e-04,4.92,0.66
1.1600e-04,5,0.64
1.2000e-04,5,0.68
1.2400e-04,5,0.68
1.2800e-04,5,0.74
1.3200e-04,4.96,0.72
1.3600e-04,5.08,0.76
1.4000e-04,5.08,0.76
1.4400e-04,4.92,0.82
1.4800e-04,5.04,0.82
1.5200e-04,5.04,0.8
1.5600e-04,5,0.82
1.6000e-04,5,0.84
1.6400e-04,5.08,0.88
1.6800e-04,5,0.88
1.7200e-04,5.04,0.88
1.7600e-04,5,0.88
1.8000e-04,5.04,0.94
1.8400e-04,5.04,0.92
1.8800e-04,4.96,0.94
1.9200e-04,5,0.98
1.9600e-04,5.04,0.98
2.0000e-04,4.92,0.98
2.0400e-04,5,0.98
2.0800e-04,5.08,1.02
2.1200e-04,5.08,1.02
2.1600e-04,5,1.04
2.2000e-04,5,1.06
2.2400e-04,5,1.08
2.2800e-04,5,1.08
2.3200e-04,5.04,1.1
2.3600e-04,5,1.08
2.4000e-04,5.08,1.1
2.4400e-04,5.08,1.14
2.4800e-04,5.04,1.14
2.5200e-04,5,1.14
2.5600e-04,5,1.2
2.6000e-04,5.08,1.2
2.6400e-04,5.04,1.22
2.6800e-04,5.04,1.22
2.7200e-04,5,1.2
2.7600e-04,4.96,1.26
2.8000e-04,4.96,1.24
2.8400e-04,5.04,1.24
2.8800e-04,5.04,1.26
2.9200e-04,5,1.26
2.9600e-04,5,1.28
3.0000e-04,5.04,1.26
3.0400e-04,4.96,1.3
3.0800e-04,5,1.32
3.1200e-04,4.96,1.34
3.1600e-04,5,1.36
3.2000e-04,5.08,1.34
3.2400e-04,5.08,1.38
3.2800e-04,5,1.36
3.3200e-04,5.04,1.38
3.3600e-04,5,1.36
3.4000e-04,5.04,1.4
3.4400e-04,5,1.42
3.4800e-04,5.04,1.44
3.5200e-04,5.08,1.42
3.5600e-04,5.08,1.44
3.6000e-04,5.08,1.42
3.6400e-04,5.12,1.46
3.6800e-04,5,1.46
3.7200e-04,5,1.46
3.7600e-04,5.04,1.48
3.8000e-04,5.04,1.48
3.8400e-04,5.08,1.48
3.8800e-04,5.04,1.48
3.9200e-04,5,1.52
3.9600e-04,5.12,1.54
4.0000e-04,5.04,1.52
4.0400e-04,5.04,1.52
4.0800e-04,5,1.56
4.1200e-04,5.04,1.52
4.1600e-04,5.04,1.54
4.2000e-04,5,1.54
4.2400e-04,5,1.56
4.2800e-04,5.08,1.56
4.3200e-04,5,1.56
4.3600e-04,5,1.6
4.4000e-04,5,1.6
4.4400e-04,4.96,1.6
4.4800e-04,5,1.62
4.5200e-04,5,1.64
4.5600e-04,5.04,1.64
4.6000e-04,4.96,1.64
4.6400e-04,5.12,1.66
4.6800e-04,5.04,1.66
4.7200e-04,5,1.66
4.7600e-04,5,1.66
4.8000e-04,5.04,1.64
4.8400e-04,5.04,1.7
4.8800e-04,5.04,1.7
4.9200e-04,5,1.68
4.9600e-04,5,1.68
5.0000e-04,5,1.7
5.0400e-04,4.96,1.7
5.0800e-04,5.04,1.7
5.1200e-04,5.08,1.74
5.1600e-04,5,1.72
5.2000e-04,5,1.74
5.2400e-04,5,1.76
5.2800e-04,5.08,1.78
5.3200e-04,5.08,1.72
5.3600e-04,4.96,1.74
5.4000e-04,5,1.76
5.4400e-04,5.04,1.78
5.4800e-04,5,1.8
5.5200e-04,4.96,1.78
5.5600e-04,5.12,1.78
5.6000e-04,5,1.78
5.6400e-04,4.96,1.82
5.6800e-04,5.08,1.8
5.7200e-04,4.92,1.8
5.7600e-04,5,1.82
5.8000e-04,5.08,1.8
5.8400e-04,5,1.82
5.8800e-04,5,1.82
5.9200e-04,5.08,1.8
5.9600e-04,5.08,1.84
6.0000e-04,5,1.84
6.0400e-04,5,1.84
6.0800e-04,5.12,1.84
6.1200e-04,5.12,1.86
6.1600e-04,4.96,1.86
6.2000e-04,5.08,1.88
6.2400e-04,5.04,1.84
6.2800e-04,5.08,1.88
6.3200e-04,5.12,1.9
6.3600e-04,5.08,1.86
6.4000e-04,5,1.9
6.4400e-04,5.08,1.86
6.4800e-04,5,1.9
6.5200e-04,5.08,1.9
6.5600e-04,5.08,1.92
6.6000e-04,5.04,1.9
6.6400e-04,5.16,1.9
6.6800e-04,5.04,1.92
6.7200e-04,5.04,1.9
6.7600e-04,5,1.94
6.8000e-04,5.04,1.94
6.8400e-04,5.08,1.92
6.8800e-04,5,1.94
6.9200e-04,4.96,1.94
6.9600e-04,4.96,1.9
7.0000e-04,5.04,1.92
7.0400e-04,5,1.94
7.0800e-04,4.96,1.94
7.1200e-04,5,1.94
7.1600e-04,5,1.96
7.2000e-04,5.04,1.96
7.2400e-04,5.08,1.96
7.2800e-04,4.96,1.94
7.3200e-04,5.04,1.96
7.3600e-04,5.04,2
7.4000e-04,5,1.98
7.4400e-04,5,1.98
7.4800e-04,4.96,2.02
7.5200e-04,5.04,1.98
7.5600e-04,5.04,1.96
7.6000e-04,5,2
7.6400e-04,5.04,2.02
7.6800e-04,5,2
7.7200e-04,5.08,1.98
7.7600e-04,5.08,2
7.8000e-04,4.92,2.02
7.8400e-04,5.12,2.02
7.8800e-04,5.04,2
7.9200e-04,5.04,1.96
7.9600e-04,5.04,2.02
8.0000e-04,5.04,2.04
8.0400e-04,5,2.04
8.0800e-04,4.96,2.02
8.1200e-04,4.96,2.06
8.1600e-04,5.04,2.06
8.2000e-04,4.96,2.06
8.2400e-04,5.04,2.06
8.2800e-04,5,2.04
8.3200e-04,5,2.04
8.3600e-04,5.08,2.04
8.4000e-04,5.08,2.06
8.4400e-04,5,2.06
8.4800e-04,5.08,2.06
8.5200e-04,5.04,2.1
8.5600e-04,4.96,2.1
8.6000e-04,5,2.1
8.6400e-04,5.04,2.02
8.6800e-04,5.08,2.08
8.7200e-04,5,2.08
8.7600e-04,5.04,2.06
8.8000e-04,5.04,2.06
8.8400e-04,5,2.06
8.8800e-04,4.96,2.06
8.9200e-04,4.96,2.1
8.9600e-04,5.04,2.08
9.0000e-04,5.08,2.08
9.0400e-04,5.04,2.1
9.0800e-04,5.08,2.08
9.1200e-04,5,2.06
9.1600e-04,5,2.1
9.2000e-04,5.04,2.1
9.2400e-04,5.08,2.12
9.2800e-04,4.96,2.12
9.3200e-04,4.96,2.08
9.3600e-04,5.04,2.1
9.4000e-04,5,2.1
9.4400e-04,5.08,2.12
9.4800e-04,5.04,2.12
9.5200e-04,5.08,2.12
9.5600e-04,5,2.12
9.6000e-04,5.04,2.1
9.6400e-04,5,2.1
9.6800e-04,4.96,2.1
9.7200e-04,5,2.14
9.7600e-04,5.08,2.14
9.8000e-04,5,2.14
9.8400e-04,5.04,2.1
9.8800e-04,5.08,2.1
9.9200e-04,5,2.1
9.9600e-04,5.04,2.16
1.0000e-03,5.08,2.14
1.0040e-03,5.04,2.12
1.0080e-03,5.04,2.16
1.0120e-03,5,2.12
1.0160e-03,5.04,2.12
1.0200e-03,5.12,2.12
1.0240e-03,5.08,2.12
1.0280e-03,5.12,2.16
1.0320e-03,5,2.14
1.0360e-03,5.08,2.16
1.0400e-03,5.04,2.12
1.0440e-03,5.08,2.14
1.0480e-03,4.96,2.16
1.0520e-03,5,2.16
1.0560e-03,5,2.12
1.0600e-03,5.12,2.18
1.0640e-03,5,2.12
1.0680e-03,5,2.16
1.0720e-03,5.04,2.14
1.0760e-03,5,2.16
1.0800e-03,5.08,2.16
1.0840e-03,5,2.12
1.0880e-03,5.04,2.16
1.0920e-03,5,2.14
1.0960e-03,5.08,2.16
1.1000e-03,5.08,2.2
1.1040e-03,5.04,2.18
1.1080e-03,5,2.18
1.1120e-03,4.96,2.16
1.1160e-03,5.08,2.18
1.1200e-03,5,2.14
1.1240e-03,4.92,2.14
1.1280e-03,5.08,2.14
1.1320e-03,4.92,2.18
1.1360e-03,5,2.16
1.1400e-03,5,2.18
1.1440e-03,4.96,2.16
1.1480e-03,5.08,2.22
1.1520e-03,5.04,2.16
1.1560e-03,5.12,2.18
1.1600e-03,5,2.16
1.1640e-03,5.04,2.16
1.1680e-03,5.04,2.16
1.1720e-03,5,2.2
1.1760e-03,5.04,2.2
1.1800e-03,5.04,2.18
1.1840e-03,5.04,2.16
1.1880e-03,5.08,2.18
1.1920e-03,5,2.18
1.1960e-03,5.04,2.18
1.2000e-03,5,2.2
1.2040e-03,4.96,2.2
1.2080e-03,5,2.2
1.2120e-03,5,2.22
1.2160e-03,5,2.2
1.2200e-03,5.04,2.22
1.2240e-03,5.08,2.16
1.2280e-03,5,2.22
1.2320e-03,5.04,2.2
1.2360e-03,5,2.2
1.2400e-03,5,2.22
1.2440e-03,5.04,2.24
1.2480e-03,5,2.18
1.2520e-03,5.08,2.2
1.2560e-03,5,2.2
1.2600e-03,5,2.16
1.2640e-03,5.08,2.2
1.2680e-03,5.08,2.22
1.2720e-03,5.04,2.2
1.2760e-03,5.04,2.2
1.2800e-03,5,2.24
1.2840e-03,5,2.2
1.2880e-03,5.08,2.2
1.2920e-03,5,2.22
1.2960e-03,5.04,2.22
1.3000e-03,5,2.22
1.3040e-03,5.04,2.22
1.3080e-03,5,2.2
1.3120e-03,5.08,2.22
1.3160e-03,5,2.2
1.3200e-03,4.96,2.24
1.3240e-03,5,2.22
1.3280e-03,5,2.18
1.3320e-03,5,2.22
1.3360e-03,5.04,2.18
1.3400e-03,4.96,2.24
1.3440e-03,4.96,2.22
1.3480e-03,5,2.22
1.3520e-03,5,2.22
1.3560e-03,5.08,2.18
1.3600e-03,5.08,2.22
1.3640e-03,5,2.22
1.3680e-03,5.04,2.24
1.3720e-03,4.96,2.24
1.3760e-03,5,2.22
1.3800e-03,5,2.26
1.3840e-03,5.04,2.22
1.3880e-03,5,2.24
1.3920e-03,5.08,2.22
1.3960e-03,5.12,2.26
1.4000e-03,5.04,2.22
1.4040e-03,5,2.24
1.4080e-03,5.04,2.22
1.4120e-03,5,2.22
1.4160e-03,5,2.24
1.4200e-03,5.12,2.24
1.4240e-03,5,2.24
1.4280e-03,5.04,2.26
1.4320e-03,5.04,2.22
1.4360e-03,5.04,2.28
1.4400e-03,5.08,2.24
1.4440e-03,4.96,2.18
1.4480e-03,5.04,2.22
1.4520e-03,5.08,2.24
1.4560e-03,4.96,2.24
1.4600e-03,5.08,2.24
1.4640e-03,5.12,2.24
1.4680e-03,5.04,2.22
1.4720e-03,5.08,2.24
1.4760e-03,5,2.24
1.4800e-03,5.08,2.24
1.4840e-03,5.04,2.22
1.4880e-03,5.08,2.24
1.4920e-03,5,2.26
1.4960e-03,4.96,2.24
1.5000e-03,5.04,2.22
1.5040e-03,5.04,2.24
1.5080e-03,5.04,2.2
1.5120e-03,5,2.26
1.5160e-03,4.96,2.26
1.5200e-03,5,2.22
1.5240e-03,5.08,2.24
1.5280e-03,5.04,2.24
1.5320e-03,5.04,2.22
1.5360e-03,5,2.24
1.5400e-03,5.08,2.26
1.5440e-03,5.08,2.24
1.5480e-03,5.04,2.26
1.5520e-03,5.04,2.26
1.5560e-03,5.08,2.26
1.5600e-03,5.08,2.26
1.5640e-03,4.96,2.22
1.5680e-03,5.04,2.2
1.5720e-03,5.04,2.2
1.5760e-03,5,2.28
1.5800e-03,4.96,2.24
1.5840e-03,5.08,2.24
1.5880e-03,5.04,2.26
1.5920e-03,5.04,2.26
1.5960e-03,4.96,2.26
1.6000e-03,5,2.24
1.6040e-03,5.08,2.26
1.6080e-03,5,2.24
1.6120e-03,5.04,2.26
1.6160e-03,4.96,2.24
1.6200e-03,4.96,2.28
1.6240e-03,5.04,2.26
1.6280e-03,5,2.26
1.6320e-03,5.08,2.24
1.6360e-03,5.08,2.26
1.6400e-03,4.96,2.24
1.6440e-03,5.04,2.26
1.6480e-03,5,2.26
1.6520e-03,5.04,2.28
1.6560e-03,4.96,2.24
1.6600e-03,5,2.26
1.6640e-03,5.12,2.24
1.6680e-03,5,2.24
1.6720e-03,5.08,2.3
1.6760e-03,5.04,2.28
1.6800e-03,5.04,2.26
1.6840e-03,5.04,2.24
1.6880e-03,5.08,2.26
1.6920e-03,5.04,2.26
1.6960e-03,5.08,2.26
1.7000e-03,5,2.26
1.7040e-03,5.04,2.24
1.7080e-03,5.08,2.28
1.7120e-03,4.96,2.26
1.7160e-03,5,2.28
1.7200e-03,4.96,2.26
1.7240e-03,5.08,2.26
1.7280e-03,5,2.28
1.7320e-03,5.04,2.26
1.7360e-03,5.04,2.28
1.7400e-03,5,2.26
1.7440e-03,5,2.26
1.7480e-03,5.04,2.28
1.7520e-03,5.08,2.3
1.7560e-03,5.04,2.28
1.7600e-03,5,2.26
1.7640e-03,5,2.26
1.7680e-03,5.04,2.26
1.7720e-03,5,2.3
1.7760e-03,5.04,2.26
1.7800e-03,5.04,2.26
1.7840e-03,5.08,2.26
1.7880e-03,5,2.28
1.7920e-03,5.04,2.3
1.7960e-03,5,2.26
1.8000e-03,4.96,2.26
1.8040e-03,4.96,2.26
1.8080e-03,5.04,2.28
1.8120e-03,5.04,2.28
1.8160e-03,5,2.28
1.8200e-03,5,2.26
1.8240e-03,4.96,2.26
1.8280e-03,5.08,2.26
1.8320e-03,5,2.28
1.8360e-03,5.04,2.3
1.8400e-03,5.04,2.3
1.8440e-03,5,2.28
1.8480e-03,4.96,2.26
1.8520e-03,5.08,2.28
1.8560e-03,5,2.3
1.8600e-03,5.08,2.26
1.8640e-03,5.04,2.26
1.8680e-03,5.04,2.26
1.8720e-03,5,2.3
1.8760e-03,4.96,2.28
1.8800e-03,5.08,2.26
1.8840e-03,5.04,2.28
1.8880e-03,5,2.26
1.8920e-03,5,2.3
1.8960e-03,5,2.28
1.9000e-03,4.96,2.26
1.9040e-03,5,2.24
1.9080e-03,4.96,2.28
1.9120e-03,5.04,2.28
1.9160e-03,5.08,2.28
1.9200e-03,5,2.28
1.9240e-03,5,2.3
1.9280e-03,5.04,2.28
1.9320e-03,5.04,2.3
1.9360e-03,5.04,2.3
1.9400e-03,5,2.26
1.9440e-03,5.04,2.3
1.9480e-03,5,2.26
1.9520e-03,5,2.28
1.9560e-03,5.08,2.28
1.9600e-03,5,2.3
1.9640e-03,5,2.28
1.9680e-03,5.04,2.3
1.9720e-03,5.04,2.28
1.9760e-03,5,2.26
1.9800e-03,5,2.28
1.9840e-03,5.04,2.26
1.9880e-03,5.04,2.3
1.9920e-03,5.04,2.26
1.9960e-03,5,2.28
2.0000e-03,5.04,2.28
2.0040e-03,5,2.26
2.0080e-03,5,2.3
2.0120e-03,5.04,2.26
2.0160e-03,5,2.26
2.0200e-03,5,2.24
2.0240e-03,5.04,2.28
2.0280e-03,5.04,2.26
2.0320e-03,5,2.28
2.0360e-03,5,2.28
2.0400e-03,5.04,2.28
2.0440e-03,5.04,2.26
2.0480e-03,5.04,2.28
2.0520e-03,5,2.28
2.0560e-03,5.08,2.28
2.0600e-03,5.04,2.28
2.0640e-03,5.04,2.28
2.0680e-03,5.08,2.26
2.0720e-03,5.04,2.3
2.0760e-03,5.08,2.28
2.0800e-03,5,2.28
2.0840e-03,5.08,2.3
2.0880e-03,5,2.32
2.0920e-03,5,2.28
2.0960e-03,5.08,2.28
2.1000e-03,5.08,2.26
2.1040e-03,5,2.3
2.1080e-03,5,2.3
2.1120e-03,5.04,2.28
2.1160e-03,5.04,2.28
2.1200e-03,5.04,2.26
2.1240e-03,5,2.3
2.1280e-03,5,2.26
2.1320e-03,5,2.26
2.1360e-03,4.96,2.3
2.1400e-03,4.96,2.28
2.1440e-03,5,2.24
2.1480e-03,5.04,2.28
2.1520e-03,5,2.3
2.1560e-03,5.08,2.28
2.1600e-03,5.04,2.26
2.1640e-03,5.04,2.28
2.1680e-03,5,2.3
2.1720e-03,5.08,2.28
2.1760e-03,5,2.3
2.1800e-03,5,2.3
2.1840e-03,5,2.28
2.1880e-03,5,2.28
2.1920e-03,5.04,2.28
2.1960e-03,5,2.3
2.2000e-03,5,2.32
2.2040e-03,5.04,2.28
2.2080e-03,5.04,2.28
2.2120e-03,4.96,2.3
2.2160e-03,5,2.3
2.2200e-03,5.12,2.28
2.2240e-03,5.12,2.3
2.2280e-03,5.08,2.26
2.2320e-03,5.08,2.32
2.2360e-03,4.96,2.28
2.2400e-03,5.04,2.3
2.2440e-03,5.04,2.26
2.2480e-03,5.08,2.28
2.2520e-03,5.04,2.3
2.2560e-03,5,2.28
2.2600e-03,5,2.32
2.2640e-03,5.04,2.28
2.2680e-03,5.04,2.32
2.2720e-03,5.08,2.34
2.2760e-03,5,2.3
2.2800e-03,5.08,2.26
2.2840e-03,5.04,2.28
2.2880e-03,5,2.3
2.2920e-03,5.08,2.28
2.2960e-03,5,2.3
2.3000e-03,5.04,2.28
2.3040e-03,5,2.28
2.3080e-03,5.12,2.32
2.3120e-03,5,2.3
2.3160e-03,4.96,2.3
2.3200e-03,4.96,2.26
2.3240e-03,5.04,2.3
2.3280e-03,4.96,2.3
2.3320e-03,5.08,2.28
2.3360e-03,5.04,2.32
2.3400e-03,5,2.28
2.3440e-03,4.96,2.3
2.3480e-03,5,2.3
2.3520e-03,4.96,2.26
2.3560e-03,5,2.26
2.3600e-03,5,2.3
2.3640e-03,5,2.3
2.3680e-03,5.12,2.28
2.3720e-03,5,2.3
2.3760e-03,5,2.28
2.3800e-03,5,2.32
2.3840e-03,5.04,2.3
2.3880e-03,5,2.3
2.3920e-03,4.96,2.28
2.3960e-03,5,2.3
2.4000e-03,5,2.28
2.4040e-03,5.04,2.3
2.4080e-03,5,2.3
2.4120e-03,5.08,2.28
2.4160e-03,5,2.32
2.4200e-03,5.04,2.3
2.4240e-03,4.96,2.3
2.4280e-03,5,2.32
2.4320e-03,5,2.28
2.4360e-03,4.96,2.3
2.4400e-03,5.08,2.3
2.4440e-03,5.04,2.28
2.4480e-03,5,2.28
2.4520e-03,5.04,2.26
2.4560e-03,5.04,2.28
2.4600e-03,5.08,2.3
2.4640e-03,5,2.3
2.4680e-03,5.04,2.3
2.4720e-03,5.04,2.3
2.4760e-03,5.08,2.3
2.4800e-03,5.12,2.3
2.4840e-03,5,2.28
2.4880e-03,5,2.3
2.4920e-03,5.04,2.3
2.4960e-03,4.96,2.32
2.5000e-03,0.16,2.2
2.5040e-03,0.08,2.2
2.5080e-03,0.08,2.22
2.5120e-03,0.04,2.14
2.5160e-03,0.12,2.14
2.5200e-03,0.12,2.12
2.5240e-03,0,2.1
2.5280e-03,0.04,2.1
2.5320e-03,0.08,2.08
2.5360e-03,0.12,2.06
2.5400e-03,0.12,2
2.5440e-03,0.12,2
2.5480e-03,0.08,1.96
2.5520e-03,0.2,1.96
2.5560e-03,0.08,1.96
2.5600e-03,0.08,1.92
2.5640e-03,0.12,1.92
2.5680e-03,0.04,1.88
2.5720e-03,0.08,1.84
2.5760e-03,0.04,1.84
2.5800e-03,0.08,1.8
2.5840e-03,0,1.8
2.5880e-03,0.12,1.76
2.5920e-03,0.04,1.76
2.5960e-03,0.12,1.74
2.6000e-03,0.08,1.72
2.6040e-03,0.04,1.72
2.6080e-03,0.12,1.68
2.6120e-03,0.08,1.64
2.6160e-03,0,1.66
2.6200e-03,0.08,1.6
2.6240e-03,0.08,1.62
2.6280e-03,0,1.64
2.6320e-03,0.08,1.62
2.6360e-03,0.08,1.6
2.6400e-03,0.08,1.58
2.6440e-03,0.04,1.54
2.6480e-03,0.04,1.52
2.6520e-03,0.04,1.52
2.6560e-03,0.08,1.54
2.6600e-03,0.04,1.5
2.6640e-03,0.08,1.48
2.6680e-03,0.08,1.46
2.6720e-03,0.04,1.48
2.6760e-03,0.08,1.46
2.6800e-03,0.12,1.42
2.6840e-03,0.08,1.44
2.6880e-03,0.04,1.4
2.6920e-03,0.04,1.42
2.6960e-03,0.08,1.38
2.7000e-03,0.08,1.38
2.7040e-03,0.04,1.36
2.7080e-03,0.08,1.36
2.7120e-03,0.04,1.34
2.7160e-03,0.2,1.32
2.7200e-03,0.04,1.32
2.7240e-03,0.08,1.3
2.7280e-03,0,1.28
2.7320e-03,0,1.28
2.7360e-03,0.12,1.26
2.7400e-03,0.04,1.28
2.7440e-03,0,1.28
2.7480e-03,0.04,1.22
2.7520e-03,0.08,1.26
2.7560e-03,0.08,1.2
2.7600e-03,0.08,1.2
2.7640e-03,0.04,1.2
2.7680e-03,0.04,1.16
2.7720e-03,0.12,1.16
2.7760e-03,0.08,1.18
2.7800e-03,0.08,1.1
2.7840e-03,0.04,1.14
2.7880e-03,0.08,1.16
2.7920e-03,0.08,1.1
2.7960e-03,0.04,1.12
2.8000e-03,0.04,1.12
2.8040e-03,0.08,1.1
2.8080e-03,0.08,1.12
2.8120e-03,0.04,1.1
2.8160e-03,0.04,1.06
2.8200e-03,0.04,1.08
2.8240e-03,-0.04,1.02
2.8280e-03,0.08,1.04
2.8320e-03,0.12,1.02
2.8360e-03,0.04,1.02
2.8400e-03,0,1.02
2.8440e-03,0.04,0.98
2.8480e-03,0.12,1.02
2.8520e-03,0.08,0.96
2.8560e-03,0.04,0.92
2.8600e-03,0.12,0.96
2.8640e-03,0.04,0.94
2.8680e-03,0.08,0.94
2.8720e-03,0.12,0.96
2.8760e-03,0,0.92
